id,jlpt_level,set_type,display_order,sentence_jp,sentence_kana,sentence_romaji,meaning_id,meaning_en,difficulty_level,sentence_type,target_vocab_ids,target_vocab_terms,target_grammar_ids,target_grammar_points,target_kanji_ids,target_kanji_chars,tags,recommended_for_flashcard,recommended_for_quiz,audio_path,illustration_path,source_basis,source_url,review_status,notes
ex_n5_0237,N5,curated_original_n5,237,映画を見に行きませんか。,,Eiga o mi ni ikimasen ka.,Mau pergi menonton film?,,3,invitation,vocab_n5_0088|vocab_n5_0648|vocab_n5_0049,映画|見る|行く,grm_n5_049|grm_n5_031,に行く|ませんか,kanji_n5_016|kanji_n5_015,見行,"curated,invitation,n5",true,true,/assets/audio/examples/n5/0237.mp3,/assets/illustrations/examples/n5/0237.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0238,N5,curated_original_n5,238,一緒に帰りましょう。,,Issho ni kaerimashou.,Ayo pulang bersama.,,3,invitation,vocab_n5_0062|vocab_n5_0151,一緒|帰る,grm_n5_032,ましょう,kanji_n5_002,一,"curated,invitation,n5",true,true,/assets/audio/examples/n5/0238.mp3,/assets/illustrations/examples/n5/0238.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0239,N5,curated_original_n5,239,明日、来てもいいですか。,,"Ashita, kite mo ii desu ka.",Boleh saya datang besok?,,3,permission,vocab_n5_0016|vocab_n5_0230,明日|来る,grm_n5_074,てもいいです,kanji_n5_001|kanji_n5_039,日来,"curated,permission,n5",true,true,/assets/audio/examples/n5/0239.mp3,/assets/illustrations/examples/n5/0239.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0240,N5,curated_original_n5,240,今日はいい天気です。,,Kyou wa ii tenki desu.,Hari ini cuacanya bagus.,,3,weather,vocab_n5_0204|vocab_n5_0044|vocab_n5_0438,今日|いい|天気,grm_n5_002,だ / です,kanji_n5_027|kanji_n5_001|kanji_n5_071|kanji_n5_040,今日天気,"curated,weather,n5",true,true,/assets/audio/examples/n5/0240.mp3,/assets/illustrations/examples/n5/0240.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0241,N5,curated_original_n5,241,昨日は雨でした。,,Kinou wa ame deshita.,Kemarin hujan.,,3,weather,vocab_n5_0200|vocab_n5_0037,昨日|雨,grm_n5_093,でした,kanji_n5_001|kanji_n5_080,日雨,"curated,weather,n5",true,true,/assets/audio/examples/n5/0241.mp3,/assets/illustrations/examples/n5/0241.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0242,N5,curated_original_n5,242,外は風が強いです。,,Soto wa kaze ga tsuyoi desu.,Di luar anginnya kencang.,,3,weather,vocab_n5_0364|vocab_n5_0162|vocab_n5_0423,外|風|強い,grm_n5_011,が,kanji_n5_035,外,"curated,weather,n5",true,true,/assets/audio/examples/n5/0242.mp3,/assets/illustrations/examples/n5/0242.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0243,N5,curated_original_n5,243,冬は寒いです。,,Fuyu wa samui desu.,Musim dingin itu dingin.,,3,season,vocab_n5_0587|vocab_n5_0285,冬|寒い,grm_n5_002,だ / です,,,"curated,season,n5",true,true,/assets/audio/examples/n5/0243.mp3,/assets/illustrations/examples/n5/0243.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0244,N5,curated_original_n5,244,夏は暑いです。,,Natsu wa atsui desu.,Musim panas itu panas.,,3,season,vocab_n5_0484|vocab_n5_0023,夏|暑い,grm_n5_002,だ / です,,,"curated,season,n5",true,true,/assets/audio/examples/n5/0244.mp3,/assets/illustrations/examples/n5/0244.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0245,N5,curated_original_n5,245,春に花が咲きます。,,Haru ni hana ga sakimasu.,Bunga mekar pada musim semi.,,3,season,vocab_n5_0545|vocab_n5_0538|vocab_n5_0279,春|花|咲く,grm_n5_018,に,kanji_n5_084,花,"curated,season,n5",true,true,/assets/audio/examples/n5/0245.mp3,/assets/illustrations/examples/n5/0245.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0246,N5,curated_original_n5,246,秋に紅葉を見ます。,,Aki ni kouyou o mimasu.,Saya melihat daun musim gugur pada musim gugur.,,3,season,vocab_n5_0008|vocab_n5_0648,秋|見る,grm_n5_018|grm_n5_060,に|を,kanji_n5_016,見,"curated,season,n5",true,true,/assets/audio/examples/n5/0246.mp3,/assets/illustrations/examples/n5/0246.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0247,N5,curated_original_n5,247,空は青いです。,,Sora wa aoi desu.,Langit biru.,,3,nature,vocab_n5_0367|vocab_n5_0004,空|青い,grm_n5_002,だ / です,kanji_n5_087,空,"curated,nature,n5",true,true,/assets/audio/examples/n5/0247.mp3,/assets/illustrations/examples/n5/0247.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0248,N5,curated_original_n5,248,月がきれいです。,,Tsuki ga kirei desu.,Bulannya indah.,,3,nature,vocab_n5_0211,月|きれい,grm_n5_011,が,kanji_n5_017,月,"curated,nature,n5",true,true,/assets/audio/examples/n5/0248.mp3,/assets/illustrations/examples/n5/0248.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0249,N5,curated_original_n5,249,川の水は冷たいです。,,Kawa no mizu wa tsumetai desu.,Air sungai dingin.,,3,nature,vocab_n5_0185|vocab_n5_0638|vocab_n5_0422,川|水|冷たい,grm_n5_052,の,kanji_n5_052|kanji_n5_054,川水,"curated,nature,n5",true,true,/assets/audio/examples/n5/0249.mp3,/assets/illustrations/examples/n5/0249.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0250,N5,curated_original_n5,250,私は漢字が読めません。,,Watashi wa kanji ga yomemasen.,Saya tidak bisa membaca kanji.,,3,ability,vocab_n5_0714|vocab_n5_0188|vocab_n5_0690,私|漢字|読む,grm_n5_028,ません,kanji_n5_075,読,"curated,ability,n5",true,true,/assets/audio/examples/n5/0250.mp3,/assets/illustrations/examples/n5/0250.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0251,N5,curated_original_n5,251,日本語を話すことができます。,,Nihongo o hanasu koto ga dekimasu.,Saya bisa berbicara bahasa Jepang.,,3,ability,vocab_n5_0541,日本語|話す,grm_n5_113,ことができる,kanji_n5_001|kanji_n5_009|kanji_n5_060|kanji_n5_044,日本語話,"curated,ability,n5",true,true,/assets/audio/examples/n5/0251.mp3,/assets/illustrations/examples/n5/0251.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0252,N5,curated_original_n5,252,泳ぐことが好きです。,,Oyogu koto ga suki desu.,Saya suka berenang.,,3,nominalizer,vocab_n5_0136|vocab_n5_0331,泳ぐ|好き,grm_n5_066|grm_n5_011,こと|が,,,"curated,nominalizer,n5",true,true,/assets/audio/examples/n5/0252.mp3,/assets/illustrations/examples/n5/0252.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0253,N5,curated_original_n5,253,本を読むのが好きです。,,Hon o yomu no ga suki desu.,Saya suka membaca buku.,,3,nominalizer,vocab_n5_0610|vocab_n5_0690|vocab_n5_0331,本|読む|好き,grm_n5_056,のが好き,kanji_n5_009|kanji_n5_075,本読,"curated,nominalizer,n5",true,true,/assets/audio/examples/n5/0253.mp3,/assets/illustrations/examples/n5/0253.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0254,N5,curated_original_n5,254,宿題をしなければなりません。,,Shukudai o shinakereba narimasen.,Saya harus mengerjakan PR.,,3,obligation,vocab_n5_0318|vocab_n5_0343,宿題|する,,なければなりません,,,"curated,obligation,n5",true,true,/assets/audio/examples/n5/0254.mp3,/assets/illustrations/examples/n5/0254.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0255,N5,curated_original_n5,255,今日は学校へ行かなくてもいいです。,,Kyou wa gakkou e ikanakute mo ii desu.,Hari ini tidak perlu pergi ke sekolah.,,3,permission,vocab_n5_0204|vocab_n5_0168|vocab_n5_0049,今日|学校|行く,grm_n5_041,なくてもいい,kanji_n5_027|kanji_n5_001|kanji_n5_031|kanji_n5_059|kanji_n5_015,今日学校行,"curated,permission,n5",true,true,/assets/audio/examples/n5/0255.mp3,/assets/illustrations/examples/n5/0255.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0256,N5,curated_original_n5,256,薬を飲んだほうがいいです。,,Kusuri o nonda hou ga ii desu.,Sebaiknya minum obat.,,3,advice,vocab_n5_0217|vocab_n5_0515,薬|飲む,,たほうがいい,kanji_n5_082,飲,"curated,advice,n5",true,true,/assets/audio/examples/n5/0256.mp3,/assets/illustrations/examples/n5/0256.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0257,N5,curated_original_n5,257,夜、コーヒーを飲まないほうがいいです。,,"Yoru, koohii o nomanai hou ga ii desu.",Sebaiknya jangan minum kopi malam-malam.,,3,advice,vocab_n5_0691|vocab_n5_0251|vocab_n5_0515,夜|コーヒー|飲む,,ないほうがいい,kanji_n5_082,飲,"curated,advice,n5",true,true,/assets/audio/examples/n5/0257.mp3,/assets/illustrations/examples/n5/0257.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0258,N5,curated_original_n5,258,ドアを開けないでください。,,Doa o akenai de kudasai.,Tolong jangan buka pintu.,,3,request,vocab_n5_0444|vocab_n5_0010,ドア|開ける,grm_n5_039,ないでください,,,"curated,request,n5",true,true,/assets/audio/examples/n5/0258.mp3,/assets/illustrations/examples/n5/0258.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0259,N5,curated_original_n5,259,窓を開けてもいいですか。,,Mado o akete mo ii desu ka.,Boleh saya buka jendela?,,3,permission,vocab_n5_0631|vocab_n5_0010,窓|開ける,grm_n5_074,てもいいです,,,"curated,permission,n5",true,true,/assets/audio/examples/n5/0259.mp3,/assets/illustrations/examples/n5/0259.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0260,N5,curated_original_n5,260,写真を撮ってから、帰ります。,,"Shashin o totte kara, kaerimasu.","Setelah mengambil foto, saya pulang.",,3,sequence,vocab_n5_0311|vocab_n5_0474|vocab_n5_0151,写真|撮る|帰る,grm_n5_071,てから,,,"curated,sequence,n5",true,true,/assets/audio/examples/n5/0260.mp3,/assets/illustrations/examples/n5/0260.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0261,N5,curated_original_n5,261,朝ご飯を食べて、学校へ行きます。,,"Asa-gohan o tabete, gakkou e ikimasu.",Saya sarapan lalu pergi ke sekolah.,,3,sequence,vocab_n5_0393|vocab_n5_0168|vocab_n5_0049,朝ご飯|食べる|学校|行く,grm_n5_009,て,kanji_n5_064|kanji_n5_031|kanji_n5_059|kanji_n5_015,食学校行,"curated,sequence,n5",true,true,/assets/audio/examples/n5/0261.mp3,/assets/illustrations/examples/n5/0261.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0262,N5,curated_original_n5,262,今、母は料理をしています。,,"Ima, haha wa ryouri o shite imasu.",Sekarang ibu sedang memasak.,,3,progressive,vocab_n5_0066|vocab_n5_0542|vocab_n5_0701,今|母|料理,,ています,kanji_n5_027|kanji_n5_072,今母,"curated,progressive,n5",true,true,/assets/audio/examples/n5/0262.mp3,/assets/illustrations/examples/n5/0262.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0263,N5,curated_original_n5,263,私は東京に住んでいます。,,Watashi wa Toukyou ni sunde imasu.,Saya tinggal di Tokyo.,,3,state,vocab_n5_0714|vocab_n5_0342,私|東京|住む,,ています,kanji_n5_025,東,"curated,state,n5",true,true,/assets/audio/examples/n5/0263.mp3,/assets/illustrations/examples/n5/0263.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0264,N5,curated_original_n5,264,この人を知っていますか。,,Kono hito o shitte imasu ka.,Apakah kamu kenal orang ini?,,3,state,vocab_n5_0264|vocab_n5_0564|vocab_n5_0323,この|人|知る,grm_n5_021,ています|か,kanji_n5_004,人,"curated,state,n5",true,true,/assets/audio/examples/n5/0264.mp3,/assets/illustrations/examples/n5/0264.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0265,N5,curated_original_n5,265,いいえ、知りません。,,"Iie, shirimasen.","Tidak, saya tidak tahu/kenal.",,3,response,vocab_n5_0045|vocab_n5_0323,いいえ|知る,grm_n5_028,ません,,,"curated,response,n5",true,true,/assets/audio/examples/n5/0265.mp3,/assets/illustrations/examples/n5/0265.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0266,N5,curated_original_n5,266,窓が開いています。,,Mado ga aite imasu.,Jendelanya terbuka.,,3,state,vocab_n5_0631|vocab_n5_0009,窓|開く,,ています,,,"curated,state,n5",true,true,/assets/audio/examples/n5/0266.mp3,/assets/illustrations/examples/n5/0266.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0267,N5,curated_original_n5,267,電気がついています。,,Denki ga tsuite imasu.,Lampunya menyala.,,3,state,vocab_n5_0439|vocab_n5_0416,電気|つく,,ています,kanji_n5_058|kanji_n5_040,電気,"curated,state,n5",true,true,/assets/audio/examples/n5/0267.mp3,/assets/illustrations/examples/n5/0267.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0268,N5,curated_original_n5,268,私は寿司を食べたことがあります。,,Watashi wa sushi o tabeta koto ga arimasu.,Saya pernah makan sushi.,,3,experience,vocab_n5_0714|vocab_n5_0393,私|寿司|食べる,grm_n5_066,たことがある,kanji_n5_064,食,"curated,experience,n5",true,true,/assets/audio/examples/n5/0268.mp3,/assets/illustrations/examples/n5/0268.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0269,N5,curated_original_n5,269,まだ宿題をしていません。,,Mada shukudai o shite imasen.,Saya belum mengerjakan PR.,,3,negative,vocab_n5_0626|vocab_n5_0318|vocab_n5_0343,まだ|宿題|する,grm_n5_028,まだ～ていません,,,"curated,negative,n5",true,true,/assets/audio/examples/n5/0269.mp3,/assets/illustrations/examples/n5/0269.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0270,N5,curated_original_n5,270,もう昼ご飯を食べました。,,Mou hiru-gohan o tabemashita.,Saya sudah makan siang.,,3,completion,vocab_n5_0658|vocab_n5_0393,もう|昼ご飯|食べる,grm_n5_035,もう,kanji_n5_064,食,"curated,completion,n5",true,true,/assets/audio/examples/n5/0270.mp3,/assets/illustrations/examples/n5/0270.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0271,N5,curated_original_n5,271,まだ時間があります。,,Mada jikan ga arimasu.,Masih ada waktu.,,3,time,vocab_n5_0626|vocab_n5_0294,まだ|時間,grm_n5_012,あります,kanji_n5_014|kanji_n5_023,時間,"curated,time,n5",true,true,/assets/audio/examples/n5/0271.mp3,/assets/illustrations/examples/n5/0271.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0272,N5,curated_original_n5,272,もう一度言ってください。,,Mou ichido itte kudasai.,Tolong katakan sekali lagi.,,3,request,vocab_n5_0046,もう一度|言う,grm_n5_072,てください,kanji_n5_002|kanji_n5_088,一言,"curated,request,n5",true,true,/assets/audio/examples/n5/0272.mp3,/assets/illustrations/examples/n5/0272.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0273,N5,curated_original_n5,273,ゆっくり話してください。,,Yukkuri hanashite kudasai.,Tolong bicara pelan-pelan.,,3,request,vocab_n5_0541,ゆっくり|話す,grm_n5_072,てください,kanji_n5_044,話,"curated,request,n5",true,true,/assets/audio/examples/n5/0273.mp3,/assets/illustrations/examples/n5/0273.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0274,N5,curated_original_n5,274,机の上に本が三冊あります。,,Tsukue no ue ni hon ga san-satsu arimasu.,Ada tiga buku di atas meja.,,3,counter,vocab_n5_0417|vocab_n5_0076|vocab_n5_0610,机|上|本|三冊,grm_n5_012,あります,kanji_n5_024|kanji_n5_009|kanji_n5_013,上本三,"curated,counter,n5",true,true,/assets/audio/examples/n5/0274.mp3,/assets/illustrations/examples/n5/0274.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0275,N5,curated_original_n5,275,猫が二匹います。,,Neko ga ni-hiki imasu.,Ada dua kucing.,,3,counter,vocab_n5_0509,猫|二匹,grm_n5_014,います,kanji_n5_008,二,"curated,counter,n5",true,true,/assets/audio/examples/n5/0275.mp3,/assets/illustrations/examples/n5/0275.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0276,N5,curated_original_n5,276,車が一台あります。,,Kuruma ga ichi-dai arimasu.,Ada satu mobil.,,3,counter,vocab_n5_0231,車|一台,grm_n5_012,あります,kanji_n5_065|kanji_n5_002,車一,"curated,counter,n5",true,true,/assets/audio/examples/n5/0276.mp3,/assets/illustrations/examples/n5/0276.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0277,N5,curated_original_n5,277,切符を二枚買いました。,,Kippu o ni-mai kaimashita.,Saya membeli dua tiket.,,3,counter,vocab_n5_0199|vocab_n5_0149,切符|二枚|買う,grm_n5_092,ました,kanji_n5_008|kanji_n5_101,二買,"curated,counter,n5",true,true,/assets/audio/examples/n5/0277.mp3,/assets/illustrations/examples/n5/0277.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0278,N5,curated_original_n5,278,一週間に三回、日本語を勉強します。,,"Isshuukan ni san-kai, nihongo o benkyou shimasu.",Saya belajar bahasa Jepang tiga kali seminggu.,,3,counter,,一週間|三回|日本語|勉強する,grm_n5_018,に,kanji_n5_002|kanji_n5_094|kanji_n5_023|kanji_n5_013|kanji_n5_001|kanji_n5_009|kanji_n5_060,一週間三日本語,"curated,counter,n5",true,true,/assets/audio/examples/n5/0278.mp3,/assets/illustrations/examples/n5/0278.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0279,N5,curated_original_n5,279,このビルは十階です。,,Kono biru wa juk-kai desu.,Gedung ini sepuluh lantai.,,3,counter,vocab_n5_0264,この|十階,grm_n5_002,だ / です,kanji_n5_007,十,"curated,counter,n5",true,true,/assets/audio/examples/n5/0279.mp3,/assets/illustrations/examples/n5/0279.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0280,N5,curated_original_n5,280,妹は二十歳です。,,Imouto wa hatachi desu.,Adik perempuan saya berumur dua puluh tahun.,,3,counter,vocab_n5_0068|vocab_n5_0534,妹|二十歳,grm_n5_002,だ / です,kanji_n5_008|kanji_n5_007,二十,"curated,counter,n5",true,true,/assets/audio/examples/n5/0280.mp3,/assets/illustrations/examples/n5/0280.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0281,N5,curated_original_n5,281,コーヒーを二杯飲みました。,,Koohii o ni-hai nomimashita.,Saya minum dua cangkir kopi.,,3,counter,vocab_n5_0251|vocab_n5_0515,コーヒー|二杯|飲む,grm_n5_092,ました,kanji_n5_008|kanji_n5_082,二飲,"curated,counter,n5",true,true,/assets/audio/examples/n5/0281.mp3,/assets/illustrations/examples/n5/0281.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0282,N5,curated_original_n5,282,りんごが一つあります。,,Ringo ga hitotsu arimasu.,Ada satu apel.,,3,counter,vocab_n5_0565,りんご|一つ,grm_n5_012,あります,kanji_n5_002,一,"curated,counter,n5",true,true,/assets/audio/examples/n5/0282.mp3,/assets/illustrations/examples/n5/0282.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0283,N5,curated_original_n5,283,学生が四人来ました。,,Gakusei ga yo-nin kimashita.,Empat murid datang.,,3,counter,vocab_n5_0156|vocab_n5_0230,学生|四人|来る,grm_n5_092,ました,kanji_n5_031|kanji_n5_021|kanji_n5_026|kanji_n5_004|kanji_n5_039,学生四人来,"curated,counter,n5",true,true,/assets/audio/examples/n5/0283.mp3,/assets/illustrations/examples/n5/0283.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0284,N5,curated_original_n5,284,日本へ行きます。,,Nihon e ikimasu.,Saya pergi ke Jepang.,,3,kanji,vocab_n5_0049,日本|行く,grm_n5_051,へ,kanji_n5_001|kanji_n5_009|kanji_n5_015,日本行,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0284.mp3,/assets/illustrations/examples/n5/0284.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0285,N5,curated_original_n5,285,一月一日に休みます。,,Ichi-gatsu tsuitachi ni yasumimasu.,Saya libur pada tanggal 1 Januari.,,3,kanji,vocab_n5_0566|vocab_n5_0058|vocab_n5_0672,一月|一日|休む,grm_n5_018,に,kanji_n5_002|kanji_n5_017|kanji_n5_001|kanji_n5_078,一月日休,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0285.mp3,/assets/illustrations/examples/n5/0285.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0286,N5,curated_original_n5,286,大学で日本語を勉強します。,,Daigaku de nihongo o benkyou shimasu.,Saya belajar bahasa Jepang di universitas.,,3,kanji,vocab_n5_0372,大学|日本語|勉強する,grm_n5_002,で,kanji_n5_006|kanji_n5_031|kanji_n5_001|kanji_n5_009|kanji_n5_060,大学日本語,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0286.mp3,/assets/illustrations/examples/n5/0286.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0287,N5,curated_original_n5,287,先生は学校にいます。,,Sensei wa gakkou ni imasu.,Guru ada di sekolah.,,3,kanji,vocab_n5_0355|vocab_n5_0168,先生|学校,grm_n5_014,います,kanji_n5_050|kanji_n5_021|kanji_n5_031|kanji_n5_059,先生学校,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0287.mp3,/assets/illustrations/examples/n5/0287.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0288,N5,curated_original_n5,288,大きい犬がいます。,,Ookii inu ga imasu.,Ada anjing besar.,,3,kanji,vocab_n5_0099|vocab_n5_0065,大きい|犬,grm_n5_014,います,kanji_n5_006,大,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0288.mp3,/assets/illustrations/examples/n5/0288.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0289,N5,curated_original_n5,289,小さい猫がいます。,,Chiisai neko ga imasu.,Ada kucing kecil.,,3,kanji,vocab_n5_0399|vocab_n5_0509,小さい|猫,grm_n5_014,います,kanji_n5_041,小,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0289.mp3,/assets/illustrations/examples/n5/0289.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0290,N5,curated_original_n5,290,白い紙に名前を書きます。,,Shiroi kami ni namae o kakimasu.,Saya menulis nama di kertas putih.,,3,kanji,vocab_n5_0325|vocab_n5_0175|vocab_n5_0490|vocab_n5_0155,白い|紙|名前|書く,grm_n5_018,に,kanji_n5_070|kanji_n5_051|kanji_n5_020|kanji_n5_049,白名前書,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0290.mp3,/assets/illustrations/examples/n5/0290.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0291,N5,curated_original_n5,291,赤い花を買いました。,,Akai hana o kaimashita.,Saya membeli bunga merah.,,3,kanji,vocab_n5_0006|vocab_n5_0538|vocab_n5_0149,赤い|花|買う,grm_n5_092,ました,kanji_n5_084|kanji_n5_101,花買,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0291.mp3,/assets/illustrations/examples/n5/0291.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0292,N5,curated_original_n5,292,青い車があります。,,Aoi kuruma ga arimasu.,Ada mobil biru.,,3,kanji,vocab_n5_0004|vocab_n5_0231,青い|車,grm_n5_012,あります,kanji_n5_065,車,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0292.mp3,/assets/illustrations/examples/n5/0292.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
ex_n5_0293,N5,curated_original_n5,293,本を五冊読みました。,,Hon o go-satsu yomimashita.,Saya membaca lima buku.,,3,kanji,vocab_n5_0610|vocab_n5_0690,本|五冊|読む,grm_n5_092,ました,kanji_n5_009|kanji_n5_022|kanji_n5_075,本五読,"curated,kanji,n5",true,true,/assets/audio/examples/n5/0293.mp3,/assets/illustrations/examples/n5/0293.svg,original_curated_app_seed,,curated_original,Original short N5 sentence written for app seed data.
