id,jlpt_level,display_order,expression,primary_expression,reading,romaji,script_type,part_of_speech_id,part_of_speech,semantic_category,meaning_id,meaning_en,tags_original,is_common,is_official_jlpt_list,source_basis,source_url,audio_path,example_sentence_jp,example_sentence_id,notes
vocab_n5_0043,N5,43,あれ,あれ,あれ,are,hiragana,pronomina,kata ganti/penunjuk,fungsi_bahasa,that satu (over there),that one (over there),Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/are.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0044,N5,44,いい; よい,いい,いい; よい,ii / yoi,hiragana,kata_sifat_i,kata sifat-i,sifat_umum,baik,good,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ii_yoi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0045,N5,45,いいえ,いいえ,いいえ,iie,hiragana,ekspresi,ekspresi/salam,salam_ekspresi,tidak,"no, not at all",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iie.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0046,N5,46,言う,言う,いう,iu,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,mengatakan,to say,Genki Genki_Ln.8 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0047,N5,47,家,家,いえ,ie,kanji_kana,kata_benda,kata benda,tempat_bangunan,rumah,"house, home",Genki Genki_Ln.3 JLPT JLPT_2 JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ie.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0048,N5,48,いかが,いかが,いかが,ikaga,hiragana,kata_keterangan,kata keterangan,fungsi_bahasa,"how, in what way","how, in what way",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ikaga.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0049,N5,49,行く,行く,いく; ゆく,iku / yuku,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,pergi,to go,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iku_yuku.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0050,N5,50,いくつ,いくつ,いくつ,ikutsu,hiragana,kata_tanya,kata tanya,fungsi_bahasa,"how banyak, how lama/tua","how many, how old",JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ikutsu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0051,N5,51,いくら,いくら,いくら,ikura,hiragana,kata_tanya,kata tanya,fungsi_bahasa,"how much, how banyak","how much, how many",Genki Genki_Ln.2 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ikura.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0052,N5,52,池,池,いけ,ike,kanji_kana,kata_benda,kata benda,umum,kolam,pond,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ike.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0053,N5,53,医者,医者,いしゃ,isha,kanji_kana,kata_benda,kata benda,keluarga_orang,dokter,doctor; physician,Genki Genki_Ln.1 Genki_Ln.10 Intermediate_Japanese Intermediate_Japanese_Ln.12 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/isha.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0054,N5,54,椅子,椅子,いす,isu,kanji_kana,kata_benda,kata benda,rumah_benda,kursi,chair,JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/isu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0055,N5,55,忙しい,忙しい,いそがしい,isogashii,kanji_kana,kata_sifat_i,kata sifat-i,sifat_keadaan,sibuk,"busy (people, days)",Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/isogashii.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0056,N5,56,痛い,痛い,いたい,itai,kanji_kana,kata_sifat_i,kata sifat-i,sifat_umum,sakit/nyeri,hurt; painful; sore,Genki Genki_Ln.12 Intermediate_Japanese Intermediate_Japanese_Ln.5 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/itai.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0057,N5,57,一,一,いち,ichi,kanji_kana,angka,angka/numeral,angka_counter,satu,one,JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ichi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0058,N5,58,一日,一日,いちにち,ichinichi,kanji_kana,kata_benda,kata benda,waktu_tanggal,satu hari (duration),one day (duration),Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ichinichi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0059,N5,59,一番,一番,いちばん,ichiban,kanji_kana,kata_benda,kata benda,umum,"best (most), first, number satu","best (most), first, number one",Genki Genki_Ln.10 Intermediate_Japanese Intermediate_Japanese_Ln.3 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ichiban.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0060,N5,60,いつ,いつ,いつ,itsu,hiragana,kata_tanya,kata tanya,waktu_tanggal,kapan,when,Genki Genki_Ln.3 JLPT JLPT_2 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/itsu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0061,N5,61,五日,五日,いつか,itsuka,kanji_kana,kata_benda,kata benda,waktu_tanggal,"lima days, fifth hari of bulan",five days; fifth day of the month,Genki Genki_Ln.13 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/itsuka.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0062,N5,62,一緒,一緒,いっしょ,issho,kanji_kana,kata_benda,kata benda,umum,together,together,Intermediate_Japanese Intermediate_Japanese_Ln.7 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/issho.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0063,N5,63,五つ,五つ,いつつ,itsutsu,kanji_kana,angka,angka/numeral,angka_counter,lima things,five things,Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/itsutsu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0064,N5,64,いつも,いつも,いつも,itsumo,hiragana,kata_keterangan,kata keterangan,fungsi_bahasa,"selalu, biasanya, every waktu, never (with neg. verb)","always, usually, every time, never (with neg. verb)",Genki Genki_Ln.12 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/itsumo.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0065,N5,65,犬,犬,いぬ,inu,kanji_kana,kata_benda,kata benda,umum,anjing,dog,Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/inu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0066,N5,66,今,今,いま,ima,kanji_kana,kata_benda,kata benda,waktu_tanggal,sekarang,now,Genki Genki_Ln.1 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ima.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0067,N5,67,意味,意味,いみ,imi,kanji_kana,kata_benda,kata benda,umum,arti/makna,"meaning, significance",Genki Genki_Ln.12 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/imi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0068,N5,68,妹,妹,いもうと,imouto,kanji_kana,kata_benda,kata benda,keluarga_orang,adik perempuan,younger sister (humble),Genki Genki_Ln.1 Genki_Ln.7 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/imouto.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0069,N5,69,嫌,嫌,いや,iya,kanji_kana,kata_sifat_na,kata sifat-na,sifat_umum,"disagreeable, detestable, unpleasant","disagreeable, detestable, unpleasant",JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iya.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0070,N5,70,入口,入口,いりぐち,iriguchi,kanji_kana,kata_benda,kata benda,tempat_bangunan,pintu masuk,entrance,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iriguchi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0071,N5,71,居る,居る,いる,iru,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,ada (makhluk hidup),"(humble) to be (animate), to exist",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iru.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0072,N5,72,要る,要る,いる,iru,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,membutuhkan,to need,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iru.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0073,N5,73,入れる,入れる,いれる,ireru,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,memasukkan,to put in,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/ireru.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0074,N5,74,色,色,いろ,iro,kanji_kana,kata_benda,kata benda,warna_bentuk,warna,color,Genki Genki_Ln.9 Intermediate_Japanese Intermediate_Japanese_Ln.9 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/iro.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
